"id externe","attribute_line_ids/id","attribute_line_ids/attribute_id/id","attribute_line_ids/value_ids/id"
"product_33477","product_33477___export__.product_attribute_1106_d3e679ea_123317","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_39574_28614cd1"
"product_33477","product_33477___export__.product_attribute_1109_39a86efa_123318","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40342_239c9b69"
"product_33477","product_33477___export__.product_attribute_1112_f35bcf40_123319","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40384_5755222f"
"product_33482","product_33482___export__.product_attribute_1096_cccb3879_123320","__export__.product_attribute_1096_cccb3879","__export__.product_attribute_value_39104_f40f003c"
"product_33482","product_33482___export__.product_attribute_1097_cc3e7c12_123321","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39111_c552d1d3"
"product_33482","product_33482___export__.product_attribute_1097_cc3e7c12_123322","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39112_a11a733b"
"product_33482","product_33482___export__.product_attribute_1098_d3402d46_123323","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_33482","product_33482___export__.product_attribute_1099_57dff974_123324","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39203_a509b074"
"product_33482","product_33482___export__.product_attribute_1100_6c4b3516_123325","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39207_93d58e29"
"product_33482","product_33482___export__.product_attribute_1101_4b495b10_123326","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_33482","product_33482___export__.product_attribute_1106_d3e679ea_123327","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_39526_ed1790e4"
"product_33482","product_33482___export__.product_attribute_1114_ba37d1c7_123328","__export__.product_attribute_1114_ba37d1c7","__export__.product_attribute_value_40436_2f2b3f80"
"product_33547","product_33547___export__.product_attribute_1097_cc3e7c12_123329","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39115_87c81743"
"product_33547","product_33547___export__.product_attribute_1098_d3402d46_123330","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_33547","product_33547___export__.product_attribute_1099_57dff974_123331","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39203_a509b074"
"product_33547","product_33547___export__.product_attribute_1100_6c4b3516_123332","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39207_93d58e29"
"product_33547","product_33547___export__.product_attribute_1101_4b495b10_123333","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39232_70c91b2b"
"product_33547","product_33547___export__.product_attribute_1106_d3e679ea_123334","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_39581_ee7d2b54"
"product_33547","product_33547___export__.product_attribute_1112_f35bcf40_123335","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40385_e37e5b98"
"product_33547","product_33547___export__.product_attribute_1112_f35bcf40_123336","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40391_2ff1ce8e"
"product_33572","product_33572___export__.product_attribute_1096_cccb3879_123337","__export__.product_attribute_1096_cccb3879","__export__.product_attribute_value_39104_f40f003c"
"product_33572","product_33572___export__.product_attribute_1097_cc3e7c12_123338","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39113_acab44fe"
"product_33572","product_33572___export__.product_attribute_1098_d3402d46_123339","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39157_23835e6f"
"product_33572","product_33572___export__.product_attribute_1099_57dff974_123340","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_33572","product_33572___export__.product_attribute_1100_6c4b3516_123341","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39207_93d58e29"
"product_33572","product_33572___export__.product_attribute_1101_4b495b10_123342","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_33572","product_33572___export__.product_attribute_1105_957956d0_123343","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39368_eab3a500"
"product_33572","product_33572___export__.product_attribute_1112_f35bcf40_123344","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40384_5755222f"
"product_33572","product_33572___export__.product_attribute_1112_f35bcf40_123345","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40386_002bb3c5"
"product_33572","product_33572___export__.product_attribute_1112_f35bcf40_123346","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40391_2ff1ce8e"
"product_33572","product_33572___import__.attribut_18_123347","__import__.attribut_18","__export__.product_attribute_value_40430_94038ba7"
"product_33573","product_33573___export__.product_attribute_1096_cccb3879_123348","__export__.product_attribute_1096_cccb3879","__export__.product_attribute_value_39104_f40f003c"
"product_33573","product_33573___export__.product_attribute_1097_cc3e7c12_123349","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39113_acab44fe"
"product_33573","product_33573___export__.product_attribute_1098_d3402d46_123350","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39157_23835e6f"
"product_33573","product_33573___export__.product_attribute_1099_57dff974_123351","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_33573","product_33573___export__.product_attribute_1100_6c4b3516_123352","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39207_93d58e29"
"product_33573","product_33573___export__.product_attribute_1101_4b495b10_123353","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_33573","product_33573___export__.product_attribute_1105_957956d0_123354","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39368_eab3a500"
"product_33573","product_33573___export__.product_attribute_1112_f35bcf40_123355","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40391_2ff1ce8e"
"product_33573","product_33573___import__.attribut_18_123356","__import__.attribut_18","__export__.product_attribute_value_40430_94038ba7"
"product_33574","product_33574___export__.product_attribute_1097_cc3e7c12_123357","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39113_acab44fe"
"product_33574","product_33574___export__.product_attribute_1098_d3402d46_123358","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39157_23835e6f"
"product_33574","product_33574___export__.product_attribute_1099_57dff974_123359","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_33574","product_33574___export__.product_attribute_1100_6c4b3516_123360","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39207_93d58e29"
"product_33574","product_33574___export__.product_attribute_1101_4b495b10_123361","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_33574","product_33574___export__.product_attribute_1105_957956d0_123362","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39368_eab3a500"
"product_33574","product_33574___export__.product_attribute_1112_f35bcf40_123363","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40391_2ff1ce8e"
"product_33574","product_33574___import__.attribut_18_123364","__import__.attribut_18","__export__.product_attribute_value_40430_94038ba7"
"product_33575","product_33575___export__.product_attribute_1096_cccb3879_123365","__export__.product_attribute_1096_cccb3879","__export__.product_attribute_value_39104_f40f003c"
"product_33575","product_33575___export__.product_attribute_1097_cc3e7c12_123366","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39113_acab44fe"
"product_33575","product_33575___export__.product_attribute_1098_d3402d46_123367","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39157_23835e6f"
"product_33575","product_33575___export__.product_attribute_1099_57dff974_123368","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_33575","product_33575___export__.product_attribute_1100_6c4b3516_123369","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39207_93d58e29"
"product_33575","product_33575___export__.product_attribute_1101_4b495b10_123370","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_33575","product_33575___export__.product_attribute_1105_957956d0_123371","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39368_eab3a500"
"product_33575","product_33575___export__.product_attribute_1112_f35bcf40_123372","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40391_2ff1ce8e"
"product_33575","product_33575___import__.attribut_18_123373","__import__.attribut_18","__export__.product_attribute_value_40430_94038ba7"
"product_33600","product_33600___export__.product_attribute_1097_cc3e7c12_123374","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39112_a11a733b"
"product_33600","product_33600___export__.product_attribute_1098_d3402d46_123375","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_33600","product_33600___export__.product_attribute_1099_57dff974_123376","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_33600","product_33600___export__.product_attribute_1100_6c4b3516_123377","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39206_2ffa68ca"
"product_33600","product_33600___export__.product_attribute_1101_4b495b10_123378","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_33600","product_33600___export__.product_attribute_1106_d3e679ea_123379","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_39523_c7e154a8"
"product_33600","product_33600___export__.product_attribute_1112_f35bcf40_123380","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40384_5755222f"
"product_33600","product_33600___export__.product_attribute_1112_f35bcf40_123381","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40390_7718d0f3"
"product_33674","product_33674___export__.product_attribute_1096_cccb3879_123382","__export__.product_attribute_1096_cccb3879","__export__.product_attribute_value_39104_f40f003c"
"product_33674","product_33674___export__.product_attribute_1097_cc3e7c12_123383","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39116_41d06d16"
"product_33674","product_33674___export__.product_attribute_1098_d3402d46_123384","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_33674","product_33674___export__.product_attribute_1099_57dff974_123385","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39203_a509b074"
"product_33674","product_33674___export__.product_attribute_1100_6c4b3516_123386","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39207_93d58e29"
"product_33674","product_33674___export__.product_attribute_1101_4b495b10_123387","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39234_b2bfc961"
"product_33685","product_33685___export__.product_attribute_1098_d3402d46_123388","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39153_cde6c017"
"product_33685","product_33685___export__.product_attribute_1099_57dff974_123389","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39203_a509b074"
"product_33685","product_33685___export__.product_attribute_1101_4b495b10_123390","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39225_b7e1df18"
"product_33685","product_33685___export__.product_attribute_1112_f35bcf40_123391","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40384_5755222f"
"product_33685","product_33685___export__.product_attribute_1112_f35bcf40_123392","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40385_e37e5b98"
"product_33692","product_33692___export__.product_attribute_1096_cccb3879_123393","__export__.product_attribute_1096_cccb3879","__export__.product_attribute_value_39106_e6ee1b33"
"product_33692","product_33692___export__.product_attribute_1097_cc3e7c12_123394","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39113_acab44fe"
"product_33692","product_33692___export__.product_attribute_1098_d3402d46_123395","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39153_cde6c017"
"product_33692","product_33692___export__.product_attribute_1099_57dff974_123396","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_33692","product_33692___export__.product_attribute_1100_6c4b3516_123397","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39206_2ffa68ca"
"product_33692","product_33692___export__.product_attribute_1101_4b495b10_123398","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39218_87b41887"
"product_33692","product_33692___export__.product_attribute_1105_957956d0_123399","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39366_5e30343e"
"product_33692","product_33692___export__.product_attribute_1106_d3e679ea_123400","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_39596_0c8f4820"
"product_33703","product_33703___export__.product_attribute_1096_cccb3879_123401","__export__.product_attribute_1096_cccb3879","__export__.product_attribute_value_39105_54f6593c"
"product_33703","product_33703___export__.product_attribute_1097_cc3e7c12_123402","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39111_c552d1d3"
"product_33703","product_33703___export__.product_attribute_1098_d3402d46_123403","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39153_cde6c017"
"product_33703","product_33703___export__.product_attribute_1099_57dff974_123404","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39203_a509b074"
"product_33703","product_33703___export__.product_attribute_1100_6c4b3516_123405","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39206_2ffa68ca"
"product_33703","product_33703___export__.product_attribute_1101_4b495b10_123406","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39218_87b41887"
"product_33703","product_33703___export__.product_attribute_1106_d3e679ea_123407","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_39528_4736ef1a"
"product_33703","product_33703___export__.product_attribute_1112_f35bcf40_123408","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40384_5755222f"
"product_33703","product_33703___export__.product_attribute_1112_f35bcf40_123409","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40385_e37e5b98"
"product_33706","product_33706___export__.product_attribute_1096_cccb3879_123410","__export__.product_attribute_1096_cccb3879","__export__.product_attribute_value_39105_54f6593c"
"product_33706","product_33706___export__.product_attribute_1098_d3402d46_123411","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_33706","product_33706___export__.product_attribute_1099_57dff974_123412","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_33706","product_33706___export__.product_attribute_1100_6c4b3516_123413","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39206_2ffa68ca"
"product_33706","product_33706___export__.product_attribute_1101_4b495b10_123414","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_33706","product_33706___export__.product_attribute_1112_f35bcf40_123415","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40390_7718d0f3"
"product_33706","product_33706___export__.product_attribute_1105_957956d0_123416","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_33706","product_33706___export__.product_attribute_1105_957956d0_123417","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39366_5e30343e"
"product_33706","product_33706___export__.product_attribute_1109_39a86efa_123418","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40342_239c9b69"
"product_33706","product_33706___import__.attribut_31_123419","__import__.attribut_31","__export__.product_attribute_value_41591_70d5b85d"
"product_33706","product_33706___export__.product_attribute_1097_cc3e7c12_123420","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39113_acab44fe"
"product_33706","product_33706___export__.product_attribute_1097_cc3e7c12_123421","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39116_41d06d16"
"product_33707","product_33707___export__.product_attribute_1096_cccb3879_123422","__export__.product_attribute_1096_cccb3879","__export__.product_attribute_value_39105_54f6593c"
"product_33707","product_33707___export__.product_attribute_1097_cc3e7c12_123423","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39111_c552d1d3"
"product_33707","product_33707___export__.product_attribute_1097_cc3e7c12_123424","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39113_acab44fe"
"product_33707","product_33707___export__.product_attribute_1098_d3402d46_123425","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_33707","product_33707___export__.product_attribute_1099_57dff974_123426","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_33707","product_33707___export__.product_attribute_1100_6c4b3516_123427","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39207_93d58e29"
"product_33707","product_33707___export__.product_attribute_1101_4b495b10_123428","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_33707","product_33707___export__.product_attribute_1112_f35bcf40_123429","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40390_7718d0f3"
"product_33707","product_33707___export__.product_attribute_1105_957956d0_123430","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_33707","product_33707___export__.product_attribute_1105_957956d0_123431","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39366_5e30343e"
"product_33707","product_33707___export__.product_attribute_1109_39a86efa_123432","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40342_239c9b69"
"product_33707","product_33707___import__.attribut_31_123433","__import__.attribut_31","__export__.product_attribute_value_41591_70d5b85d"
"product_33708","product_33708___export__.product_attribute_1096_cccb3879_123434","__export__.product_attribute_1096_cccb3879","__export__.product_attribute_value_39105_54f6593c"
"product_33708","product_33708___export__.product_attribute_1097_cc3e7c12_123435","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39111_c552d1d3"
"product_33708","product_33708___export__.product_attribute_1097_cc3e7c12_123436","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39113_acab44fe"
"product_33708","product_33708___export__.product_attribute_1098_d3402d46_123437","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_33708","product_33708___export__.product_attribute_1099_57dff974_123438","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39203_a509b074"
"product_33708","product_33708___export__.product_attribute_1100_6c4b3516_123439","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39207_93d58e29"
"product_33708","product_33708___export__.product_attribute_1101_4b495b10_123440","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_33708","product_33708___export__.product_attribute_1112_f35bcf40_123441","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40390_7718d0f3"
"product_33708","product_33708___export__.product_attribute_1105_957956d0_123442","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_33708","product_33708___export__.product_attribute_1105_957956d0_123443","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39366_5e30343e"
"product_33708","product_33708___export__.product_attribute_1109_39a86efa_123444","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40342_239c9b69"
"product_33708","product_33708___import__.attribut_31_123445","__import__.attribut_31","__export__.product_attribute_value_41591_70d5b85d"
"product_33709","product_33709___export__.product_attribute_1096_cccb3879_123446","__export__.product_attribute_1096_cccb3879","__export__.product_attribute_value_39105_54f6593c"
"product_33709","product_33709___export__.product_attribute_1097_cc3e7c12_123447","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39111_c552d1d3"
"product_33709","product_33709___export__.product_attribute_1098_d3402d46_123448","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_33709","product_33709___export__.product_attribute_1099_57dff974_123449","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_33709","product_33709___export__.product_attribute_1100_6c4b3516_123450","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39206_2ffa68ca"
"product_33709","product_33709___export__.product_attribute_1101_4b495b10_123451","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_33709","product_33709___export__.product_attribute_1112_f35bcf40_123452","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40390_7718d0f3"
"product_33709","product_33709___import__.attribut_31_123453","__import__.attribut_31","__export__.product_attribute_value_41591_70d5b85d"
"product_33709","product_33709___export__.product_attribute_1105_957956d0_123454","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_33709","product_33709___export__.product_attribute_1105_957956d0_123455","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39366_5e30343e"
"product_33710","product_33710___export__.product_attribute_1096_cccb3879_123456","__export__.product_attribute_1096_cccb3879","__export__.product_attribute_value_39105_54f6593c"
"product_33710","product_33710___export__.product_attribute_1097_cc3e7c12_123457","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39111_c552d1d3"
"product_33710","product_33710___export__.product_attribute_1098_d3402d46_123458","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_33710","product_33710___export__.product_attribute_1099_57dff974_123459","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_33710","product_33710___export__.product_attribute_1100_6c4b3516_123460","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39207_93d58e29"
"product_33710","product_33710___export__.product_attribute_1101_4b495b10_123461","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_33710","product_33710___export__.product_attribute_1112_f35bcf40_123462","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40390_7718d0f3"
"product_33710","product_33710___export__.product_attribute_1105_957956d0_123463","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_33710","product_33710___export__.product_attribute_1105_957956d0_123464","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39366_5e30343e"
"product_33710","product_33710___export__.product_attribute_1109_39a86efa_123465","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40342_239c9b69"
"product_33710","product_33710___import__.attribut_31_123466","__import__.attribut_31","__export__.product_attribute_value_41591_70d5b85d"
"product_33711","product_33711___export__.product_attribute_1096_cccb3879_123467","__export__.product_attribute_1096_cccb3879","__export__.product_attribute_value_39105_54f6593c"
"product_33711","product_33711___export__.product_attribute_1097_cc3e7c12_123468","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39111_c552d1d3"
"product_33711","product_33711___export__.product_attribute_1098_d3402d46_123469","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_33711","product_33711___export__.product_attribute_1099_57dff974_123470","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39203_a509b074"
"product_33711","product_33711___export__.product_attribute_1100_6c4b3516_123471","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39207_93d58e29"
"product_33711","product_33711___export__.product_attribute_1101_4b495b10_123472","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_33711","product_33711___export__.product_attribute_1112_f35bcf40_123473","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40390_7718d0f3"
"product_33711","product_33711___export__.product_attribute_1109_39a86efa_123474","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40342_239c9b69"
"product_33711","product_33711___import__.attribut_31_123475","__import__.attribut_31","__export__.product_attribute_value_41591_70d5b85d"
"product_33711","product_33711___export__.product_attribute_1105_957956d0_123476","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39366_5e30343e"
"product_33711","product_33711___export__.product_attribute_1105_957956d0_123477","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_33712","product_33712___export__.product_attribute_1096_cccb3879_123478","__export__.product_attribute_1096_cccb3879","__export__.product_attribute_value_39105_54f6593c"
"product_33712","product_33712___export__.product_attribute_1097_cc3e7c12_123479","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39111_c552d1d3"
"product_33712","product_33712___export__.product_attribute_1098_d3402d46_123480","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_33712","product_33712___export__.product_attribute_1099_57dff974_123481","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_33712","product_33712___export__.product_attribute_1100_6c4b3516_123482","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39206_2ffa68ca"
"product_33712","product_33712___export__.product_attribute_1101_4b495b10_123483","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_33712","product_33712___export__.product_attribute_1112_f35bcf40_123484","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40390_7718d0f3"
"product_33712","product_33712___export__.product_attribute_1105_957956d0_123485","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_33712","product_33712___export__.product_attribute_1105_957956d0_123486","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39366_5e30343e"
"product_33712","product_33712___export__.product_attribute_1109_39a86efa_123487","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40342_239c9b69"
"product_33712","product_33712___import__.attribut_31_123488","__import__.attribut_31","__export__.product_attribute_value_41591_70d5b85d"
"product_33713","product_33713___export__.product_attribute_1096_cccb3879_123489","__export__.product_attribute_1096_cccb3879","__export__.product_attribute_value_39105_54f6593c"
