"id externe","attribute_line_ids/id","attribute_line_ids/attribute_id/id","attribute_line_ids/value_ids/id"
"product_47756","product_47756___export__.product_attribute_1097_cc3e7c12_70485","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39111_c552d1d3"
"product_47756","product_47756___export__.product_attribute_1097_cc3e7c12_70486","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39112_a11a733b"
"product_47756","product_47756___export__.product_attribute_1098_d3402d46_70487","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_47756","product_47756___export__.product_attribute_1099_57dff974_70488","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_47756","product_47756___export__.product_attribute_1105_957956d0_70489","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_47756","product_47756___export__.product_attribute_1112_f35bcf40_70490","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40385_e37e5b98"
"product_47756","product_47756___export__.product_attribute_1112_f35bcf40_70491","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40393_f9e960fa"
"product_47756","product_47756___export__.product_attribute_1101_4b495b10_70492","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39219_f9409d8b"
"product_47756","product_47756___export__.product_attribute_1109_39a86efa_70493","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40364_5d72c25a"
"product_47767","product_47767___export__.product_attribute_1097_cc3e7c12_70494","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39113_acab44fe"
"product_47767","product_47767___export__.product_attribute_1098_d3402d46_70495","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_47767","product_47767___export__.product_attribute_1099_57dff974_70496","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_47767","product_47767___export__.product_attribute_1101_4b495b10_70497","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39219_f9409d8b"
"product_47767","product_47767___export__.product_attribute_1105_957956d0_70498","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_47768","product_47768___export__.product_attribute_1097_cc3e7c12_70499","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39113_acab44fe"
"product_47768","product_47768___export__.product_attribute_1098_d3402d46_70500","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_47768","product_47768___export__.product_attribute_1099_57dff974_70501","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_47768","product_47768___export__.product_attribute_1105_957956d0_70502","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_47768","product_47768___export__.product_attribute_1112_f35bcf40_70503","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40387_56d925b6"
"product_47768","product_47768___export__.product_attribute_1101_4b495b10_70504","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39219_f9409d8b"
"product_47769","product_47769___export__.product_attribute_1097_cc3e7c12_70505","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39113_acab44fe"
"product_47769","product_47769___export__.product_attribute_1098_d3402d46_70506","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_47769","product_47769___export__.product_attribute_1099_57dff974_70507","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_47769","product_47769___export__.product_attribute_1101_4b495b10_70508","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39219_f9409d8b"
"product_47769","product_47769___export__.product_attribute_1105_957956d0_70509","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_47769","product_47769___export__.product_attribute_1112_f35bcf40_70510","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40387_56d925b6"
"product_47778","product_47778___export__.product_attribute_1097_cc3e7c12_70511","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39111_c552d1d3"
"product_47778","product_47778___export__.product_attribute_1097_cc3e7c12_70512","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39112_a11a733b"
"product_47778","product_47778___export__.product_attribute_1098_d3402d46_70513","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_47778","product_47778___export__.product_attribute_1099_57dff974_70514","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_47778","product_47778___export__.product_attribute_1101_4b495b10_70515","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39218_87b41887"
"product_47778","product_47778___export__.product_attribute_1105_957956d0_70516","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_47778","product_47778___export__.product_attribute_1106_d3e679ea_70517","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_39549_8680b1f8"
"product_47778","product_47778___export__.product_attribute_1109_39a86efa_70518","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40364_5d72c25a"
"product_47778","product_47778___export__.product_attribute_1112_f35bcf40_70519","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40386_002bb3c5"
"product_47813","product_47813___export__.product_attribute_1097_cc3e7c12_70520","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39116_41d06d16"
"product_47813","product_47813___export__.product_attribute_1098_d3402d46_70521","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_47813","product_47813___export__.product_attribute_1099_57dff974_70522","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_47813","product_47813___export__.product_attribute_1105_957956d0_70523","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_47813","product_47813___export__.product_attribute_1101_4b495b10_70524","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39226_65d3693d"
"product_47874","product_47874___export__.product_attribute_1101_4b495b10_70525","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_47874","product_47874___export__.product_attribute_1098_d3402d46_70526","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_47874","product_47874___export__.product_attribute_1099_57dff974_70527","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_47874","product_47874___export__.product_attribute_1105_957956d0_70528","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_47874","product_47874___export__.product_attribute_1106_d3e679ea_70529","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_39724_1cb0902f"
"product_47874","product_47874___export__.product_attribute_1109_39a86efa_70530","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40364_5d72c25a"
"product_47874","product_47874___export__.product_attribute_1097_cc3e7c12_70531","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39111_c552d1d3"
"product_47874","product_47874___export__.product_attribute_1112_f35bcf40_70532","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40384_5755222f"
"product_47874","product_47874___export__.product_attribute_1112_f35bcf40_70533","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40387_56d925b6"
"product_47874","product_47874___export__.product_attribute_1143_31c740e2_70534","__export__.product_attribute_1143_31c740e2","__export__.product_attribute_value_42091_ea7936fd"
"product_47875","product_47875___export__.product_attribute_1101_4b495b10_70535","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_47875","product_47875___export__.product_attribute_1097_cc3e7c12_70536","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39111_c552d1d3"
"product_47875","product_47875___export__.product_attribute_1098_d3402d46_70537","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_47875","product_47875___export__.product_attribute_1099_57dff974_70538","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_47875","product_47875___export__.product_attribute_1105_957956d0_70539","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_47875","product_47875___export__.product_attribute_1106_d3e679ea_70540","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_39724_1cb0902f"
"product_47875","product_47875___export__.product_attribute_1109_39a86efa_70541","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40364_5d72c25a"
"product_47875","product_47875___export__.product_attribute_1112_f35bcf40_70542","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40384_5755222f"
"product_47875","product_47875___export__.product_attribute_1112_f35bcf40_70543","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40385_e37e5b98"
"product_47875","product_47875___export__.product_attribute_1112_f35bcf40_70544","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40387_56d925b6"
"product_47875","product_47875___export__.product_attribute_1143_31c740e2_70545","__export__.product_attribute_1143_31c740e2","__export__.product_attribute_value_42091_ea7936fd"
"product_47884","product_47884___export__.product_attribute_1101_4b495b10_70546","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_47884","product_47884___export__.product_attribute_1097_cc3e7c12_70547","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39113_acab44fe"
"product_47884","product_47884___export__.product_attribute_1098_d3402d46_70548","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39150_04ced8dc"
"product_47884","product_47884___export__.product_attribute_1099_57dff974_70549","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_47884","product_47884___export__.product_attribute_1105_957956d0_70550","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_47884","product_47884___export__.product_attribute_1105_957956d0_70551","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39366_5e30343e"
"product_47884","product_47884___export__.product_attribute_1109_39a86efa_70552","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40364_5d72c25a"
"product_47884","product_47884___export__.product_attribute_1112_f35bcf40_70553","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40386_002bb3c5"
"product_47884","product_47884___export__.product_attribute_1112_f35bcf40_70554","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40387_56d925b6"
"product_47884","product_47884___export__.product_attribute_1096_cccb3879_70555","__export__.product_attribute_1096_cccb3879","__export__.product_attribute_value_39109_0f4f5950"
"product_47884","product_47884___export__.product_attribute_1100_6c4b3516_70556","__export__.product_attribute_1100_6c4b3516","__export__.product_attribute_value_39216_8c69b1b6"
"product_47884","product_47884___export__.product_attribute_1106_d3e679ea_70557","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_40152_0bb2740c"
"product_47884","product_47884___export__.product_attribute_1143_31c740e2_70558","__export__.product_attribute_1143_31c740e2","__export__.product_attribute_value_42091_ea7936fd"
"product_47901","product_47901___export__.product_attribute_1097_cc3e7c12_70559","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39111_c552d1d3"
"product_47901","product_47901___export__.product_attribute_1098_d3402d46_70560","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39152_3d27b449"
"product_47901","product_47901___export__.product_attribute_1099_57dff974_70561","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_47901","product_47901___export__.product_attribute_1101_4b495b10_70562","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39222_c82d4600"
"product_47901","product_47901___export__.product_attribute_1105_957956d0_70563","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_47901","product_47901___export__.product_attribute_1105_957956d0_70564","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39366_5e30343e"
"product_47901","product_47901___export__.product_attribute_1106_d3e679ea_70565","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_40152_0bb2740c"
"product_47901","product_47901___export__.product_attribute_1109_39a86efa_70566","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40348_092e2e80"
"product_47901","product_47901___export__.product_attribute_1112_f35bcf40_70567","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40390_7718d0f3"
"product_47913","product_47913___export__.product_attribute_1101_4b495b10_70568","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_47913","product_47913___export__.product_attribute_1097_cc3e7c12_70569","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39112_a11a733b"
"product_47913","product_47913___export__.product_attribute_1098_d3402d46_70570","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39152_3d27b449"
"product_47913","product_47913___export__.product_attribute_1105_957956d0_70571","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_47913","product_47913___export__.product_attribute_1106_d3e679ea_70572","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_39838_6a08a96b"
"product_47913","product_47913___export__.product_attribute_1109_39a86efa_70573","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40348_092e2e80"
"product_47913","product_47913___export__.product_attribute_1099_57dff974_70574","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_47913","product_47913___export__.product_attribute_1112_f35bcf40_70575","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40387_56d925b6"
"product_47914","product_47914___export__.product_attribute_1101_4b495b10_70576","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39217_be0fa97d"
"product_47914","product_47914___export__.product_attribute_1097_cc3e7c12_70577","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39111_c552d1d3"
"product_47914","product_47914___export__.product_attribute_1097_cc3e7c12_70578","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39112_a11a733b"
"product_47914","product_47914___export__.product_attribute_1098_d3402d46_70579","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39152_3d27b449"
"product_47914","product_47914___export__.product_attribute_1105_957956d0_70580","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_47914","product_47914___export__.product_attribute_1106_d3e679ea_70581","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_39838_6a08a96b"
"product_47914","product_47914___export__.product_attribute_1109_39a86efa_70582","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40348_092e2e80"
"product_47914","product_47914___export__.product_attribute_1099_57dff974_70583","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_47914","product_47914___export__.product_attribute_1112_f35bcf40_70584","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40386_002bb3c5"
"product_47934","product_47934___export__.product_attribute_1097_cc3e7c12_70585","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39111_c552d1d3"
"product_47934","product_47934___export__.product_attribute_1098_d3402d46_70586","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39152_3d27b449"
"product_47934","product_47934___export__.product_attribute_1099_57dff974_70587","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_47934","product_47934___export__.product_attribute_1101_4b495b10_70588","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39220_84db653f"
"product_47934","product_47934___export__.product_attribute_1105_957956d0_70589","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_47934","product_47934___export__.product_attribute_1105_957956d0_70590","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39366_5e30343e"
"product_47934","product_47934___export__.product_attribute_1106_d3e679ea_70591","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_40152_0bb2740c"
"product_47934","product_47934___export__.product_attribute_1109_39a86efa_70592","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40348_092e2e80"
"product_47934","product_47934___export__.product_attribute_1112_f35bcf40_70593","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40387_56d925b6"
"product_47935","product_47935___export__.product_attribute_1097_cc3e7c12_70594","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39112_a11a733b"
"product_47935","product_47935___export__.product_attribute_1098_d3402d46_70595","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39152_3d27b449"
"product_47935","product_47935___export__.product_attribute_1099_57dff974_70596","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_47935","product_47935___export__.product_attribute_1101_4b495b10_70597","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39220_84db653f"
"product_47935","product_47935___export__.product_attribute_1105_957956d0_70598","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_47935","product_47935___export__.product_attribute_1105_957956d0_70599","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39366_5e30343e"
"product_47935","product_47935___export__.product_attribute_1106_d3e679ea_70600","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_40152_0bb2740c"
"product_47935","product_47935___export__.product_attribute_1109_39a86efa_70601","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40348_092e2e80"
"product_47935","product_47935___export__.product_attribute_1112_f35bcf40_70602","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40390_7718d0f3"
"product_47936","product_47936___export__.product_attribute_1097_cc3e7c12_70603","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39116_41d06d16"
"product_47936","product_47936___export__.product_attribute_1098_d3402d46_70604","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39152_3d27b449"
"product_47936","product_47936___export__.product_attribute_1099_57dff974_70605","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_47936","product_47936___export__.product_attribute_1101_4b495b10_70606","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39226_65d3693d"
"product_47936","product_47936___export__.product_attribute_1105_957956d0_70607","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_47936","product_47936___export__.product_attribute_1105_957956d0_70608","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39366_5e30343e"
"product_47936","product_47936___export__.product_attribute_1106_d3e679ea_70609","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_40152_0bb2740c"
"product_47936","product_47936___export__.product_attribute_1109_39a86efa_70610","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40348_092e2e80"
"product_47936","product_47936___export__.product_attribute_1112_f35bcf40_70611","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40387_56d925b6"
"product_47937","product_47937___export__.product_attribute_1097_cc3e7c12_70612","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39116_41d06d16"
"product_47937","product_47937___export__.product_attribute_1098_d3402d46_70613","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39152_3d27b449"
"product_47937","product_47937___export__.product_attribute_1099_57dff974_70614","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_47937","product_47937___export__.product_attribute_1101_4b495b10_70615","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39226_65d3693d"
"product_47937","product_47937___export__.product_attribute_1105_957956d0_70616","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_47937","product_47937___export__.product_attribute_1105_957956d0_70617","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39366_5e30343e"
"product_47937","product_47937___export__.product_attribute_1106_d3e679ea_70618","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_40152_0bb2740c"
"product_47937","product_47937___export__.product_attribute_1109_39a86efa_70619","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40348_092e2e80"
"product_47937","product_47937___export__.product_attribute_1112_f35bcf40_70620","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40387_56d925b6"
"product_47938","product_47938___export__.product_attribute_1097_cc3e7c12_70621","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39111_c552d1d3"
"product_47938","product_47938___export__.product_attribute_1097_cc3e7c12_70622","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39112_a11a733b"
"product_47938","product_47938___export__.product_attribute_1098_d3402d46_70623","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39152_3d27b449"
"product_47938","product_47938___export__.product_attribute_1099_57dff974_70624","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_47938","product_47938___export__.product_attribute_1101_4b495b10_70625","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39219_f9409d8b"
"product_47938","product_47938___export__.product_attribute_1105_957956d0_70626","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_47938","product_47938___export__.product_attribute_1105_957956d0_70627","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39366_5e30343e"
"product_47938","product_47938___export__.product_attribute_1106_d3e679ea_70628","__export__.product_attribute_1106_d3e679ea","__export__.product_attribute_value_40152_0bb2740c"
"product_47938","product_47938___export__.product_attribute_1109_39a86efa_70629","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40348_092e2e80"
"product_47938","product_47938___export__.product_attribute_1112_f35bcf40_70630","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40392_1ba876fd"
"product_49106","product_49106___export__.product_attribute_1097_cc3e7c12_70631","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39112_a11a733b"
"product_49106","product_49106___export__.product_attribute_1097_cc3e7c12_70632","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39116_41d06d16"
"product_49106","product_49106___export__.product_attribute_1098_d3402d46_70633","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39152_3d27b449"
"product_49106","product_49106___export__.product_attribute_1101_4b495b10_70634","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39221_62ed9def"
"product_49106","product_49106___export__.product_attribute_1112_f35bcf40_70635","__export__.product_attribute_1112_f35bcf40","__export__.product_attribute_value_40386_002bb3c5"
"product_49106","product_49106___export__.product_attribute_1099_57dff974_70636","__export__.product_attribute_1099_57dff974","__export__.product_attribute_value_39202_d315c04a"
"product_49106","product_49106___export__.product_attribute_1105_957956d0_70637","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_49106","product_49106___export__.product_attribute_1105_957956d0_70638","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39366_5e30343e"
"product_49106","product_49106___export__.product_attribute_1109_39a86efa_70639","__export__.product_attribute_1109_39a86efa","__export__.product_attribute_value_40348_092e2e80"
"product_49199","product_49199___export__.product_attribute_1097_cc3e7c12_70640","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39113_acab44fe"
"product_49199","product_49199___export__.product_attribute_1101_4b495b10_70641","__export__.product_attribute_1101_4b495b10","__export__.product_attribute_value_39218_87b41887"
"product_49199","product_49199___export__.product_attribute_1105_957956d0_70642","__export__.product_attribute_1105_957956d0","__export__.product_attribute_value_39365_1bc91b6c"
"product_49199","product_49199___export__.product_attribute_1098_d3402d46_70643","__export__.product_attribute_1098_d3402d46","__export__.product_attribute_value_39152_3d27b449"
"product_49201","product_49201___export__.product_attribute_1097_cc3e7c12_70644","__export__.product_attribute_1097_cc3e7c12","__export__.product_attribute_value_39111_c552d1d3"
